driver,bucket,n_reviews,share_of_reviews,mean_score,median_score,stddev_score,detractor_rate,promoter_rate,net_promoter_gap,comment_rate,score_vs_driver_mean,suppress_small_n,analysis_start,analysis_end
lateness_band,3 late 7-21d,2092,0.02127529746771077,1.6677820267686425,1.0,1.198218929441299,0.8044933078393881,0.06596558317399617,-0.738527724665392,0.6534416826003824,-2.4208480962863765,false,2017-01-01,2018-08-31
multi_seller,multi-seller,1260,0.012813993694701516,2.8595238095238096,3.0,1.6725926268941516,0.4722222222222222,0.29285714285714287,-0.17936507936507934,0.6507936507936508,-1.2291063135312092,false,2017-01-01,2018-08-31
multi_seller,single seller,97070,0.9871860063052985,4.1045843205933865,5.0,1.3333918556233186,0.14203152364273205,0.5818790563510868,0.43984753270835475,0.4089213969300505,0.015954197538367687,false,2017-01-01,2018-08-31
delivery_days_band,no outcome,2770,0.02817044645581206,1.7541516245487365,1.0,1.3250342917968543,0.7776173285198555,0.09097472924187726,-0.6866425992779783,0.6534296028880866,-2.3344784985062823,false,2017-01-01,2018-08-31
delivery_days_band,01 under 5d,13354,0.1358079934913048,4.446907293694773,5.0,1.0466129095482872,0.07128950127302681,0.6984424142579002,0.6271529129848734,0.3806350157256253,0.35827717063975406,false,2017-01-01,2018-08-31
delivery_days_band,05 40d+,1673,0.017014136072409234,1.8344291691572026,1.0,1.3406456167722556,0.749551703526599,0.09085475194261805,-0.6586969515839809,0.657501494321578,-2.2542009538978163,false,2017-01-01,2018-08-31
delivery_days_band,02 5-10d,32816,0.333733346893115,4.362841296928328,5.0,1.1029948106232887,0.08175889809848855,0.6560823988298391,0.5743235007313505,0.3864882983910288,0.27421117387330884,false,2017-01-01,2018-08-31
delivery_days_band,03 10-20d,35480,0.36082579070476967,4.2194757609921085,5.0,1.193100299243612,0.10403043968432919,0.590783540022548,0.4867531003382188,0.3978579481397971,0.1308456379370897,false,2017-01-01,2018-08-31
delivery_days_band,04 20-40d,12237,0.12444828638258924,3.4195472746588216,4.0,1.5980548687418237,0.2981122824221623,0.37836070932418076,0.08024842690201844,0.46759826754923595,-0.6690828483961972,false,2017-01-01,2018-08-31
gmv_band,04 R$200-500,11315,0.11507169734567274,3.9845338046840477,5.0,1.4318004224375656,0.17560760053026955,0.5601414052143173,0.38453380468404774,0.4494918250110473,-0.10409631837097111,false,2017-01-01,2018-08-31
gmv_band,02 R$50-100,28025,0.2850096613444524,4.122176628010704,5.0,1.3090964389610686,0.13537912578055308,0.5806244424620874,0.44524531668153433,0.40827832292595895,0.03354650495568556,false,2017-01-01,2018-08-31
